URL,url_unique,Paragraph,Lesson_Number,Lesson_Date,Submitting_Organization
https://llis.nasa.gov/lesson/890,1611,"effective mean controlling eliminating cracking high pressure oxidizer turbopump component provide higher radius fillet . assembly process improvement aided effective disassembly , inspection , reassembly turbopump required . example , hot isostatic pressure ( hip ) process performed turbine nozzle casting eliminate near-surface porosity . visual inspection system developed inspection turbine blade . bearing defect specification tightened , specification protective plating installation procedure .",890,1994-12-01,msfc
https://llis.nasa.gov/lesson/890,1611,vi . alternate liquid oxygen high pressure turbopump,890,1994-12-01,msfc
https://llis.nasa.gov/lesson/890,1611,"extend operational lifetime liquid oxygen turbopumps space shuttle main engine , alternate turbopump development program undertaken msfc conjunction cognizant contractor . new turbopump development effort , necessary eliminate bearing wear distress pump-end ball bearing , primary failure mode early development test . potential failure mechanism investigated : ( 1 ) misalignment , ( 2 ) inadequate prelubrication , ( 3 ) bearing cage instability , ( 4 ) inadequate inner bearing race clearance , ( 5 ) high fixed dynamic load bearing , ( 6 ) inadequate cooling ( 7 ) inadequate lubrication , ( 8 ) high ball/race heat generation , ( 9 ) inappropriate bearing material configuration . detailed fault-tree-based investigation , item ( 6 ) , ( 7 ) , ( 8 ) eliminated likely cause secondary factor excessive bearing wear . inadequate cooling caused inadequate source pressure resulting inadequate coolant flow rate higher required coolant temperature . lubrication bearing cryogenic rocket engine turbopumps traditionally depended upon transfer polytetrafluorethylene ( ptfe ) film bearing cage rubbing bearing ball race . film must adequate thickness achieve adequate lubrication . excessive heat generation function friction factor material , contact load , bearing geometry . corrective action taken eliminate bearing wear improve coolant supply inner bearing race ball contact , use outer race guided cage , use silicon nitride ball bearing . larger ball-to-cage pocket clearance provided , prelubrication used inner race , colder coolant directed inner race . change completely successful correcting advanced liquid oxygen turbopump pump-end bearing wear problem . wear bearing observed since incorporation .",890,1994-12-01,msfc
https://llis.nasa.gov/lesson/890,1611,"space shuttle main engine turbopump operated successfully 200 flight us , steadily improved resistance potential failure three major design phase . nine improvement made phase ii reflight challenger , ten improvement made since challenger accident . engineer msfc prime contractor continue closely monitor performance flight condition turbopump flight determine additional improvement necessary continue maintain ssme 's record high reliability .",890,1994-12-01,msfc
https://llis.nasa.gov/lesson/890,1611,"failure design-in build-in reliability measure found create successful operation ssme hpotp could result le nominal performance , loss mission objective , loss vehicle , loss life . likely , subtle inaction inattention detail could cause lifetime turbopump reduced due discovery flaw upon inspection and/or disassembly .",890,1994-12-01,msfc
https://llis.nasa.gov/lesson/890,1611,"unique cooling , sealing , draining , purging method , along precision interference fit vibration damping method used high performance liquid oxygen turbopumps . coating dry lubricant used provide protection cracking , fretting , generation contamination . silicon nitride bearing resist wear provide long life .",890,1994-12-01,msfc
https://llis.nasa.gov/lesson/890,1611,"practice used space shuttle main engine , liquid oxygen turbopump , alternate turbopump program .",890,1994-12-01,msfc
https://llis.nasa.gov/lesson/891,1612,"lesson learned based maintainability technique number pm-4 nasa technical memorandum 4628 , recommended technique effective maintainability .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"past , preventive maintenance performed without guidance regard safety cost concern , long system performed function . primary reason development rcm implement preventive maintenance strategy could adequately address system availability safety lowest possible cost . rcm process answer directs preventive maintenance decision , , type question .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"past , product development manufacturing engineering dominated technical discipline u.s. industrial community operation maintenance ( & ) taking lower priority corporate success strategy . priority dramatically shifted point & par development manufacturing discipline . concern maintenance logistics cost caused shift priority . valid question get maximum use resource committed preventive maintenance program .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,technique discus preventive maintenance defines rcm part effective preventive maintenance program . cost-benefit consideration realized use rcm also illustrated .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,introduction preventive maintenance,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"majority system long operating corrective maintenance mode . corrective maintenance performance almost total commitment resource unplanned unexpected maintenance task . preventive maintenance , however , pre-planning inspection and/or servicing task .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"corrective approach restore functional capability failed malfunctioning equipment system . however , corrective maintenance costly preventive maintenance unplanned interruption operation , idle time waiting spare part , haphazard troubleshooting failure cause .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,preventive maintenance program,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"general , creating new upgrading existing preventive maintenance program , two item essential information required : ( 1 ) identification preventive maintenance task performed ( 2 ) task performed ( see figure 1 ) .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"whatever method used determine task performed result time-directed , condition-directed , failure-finding task selection run-to-failure decision ( defined ) . next step incorporate preventive maintenance program existing operation infrastructure ensure implemented everyday operation . moreover , series question must answered program implemented . typically , question might include following :",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"figure 1 simplified illustration preventive maintenance program development . many supporting management technical discipline involved development ideal preventive maintenance program task packaging , important supporting rcm concept discussed later technique .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,important supporting technology used development process described .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"product malfunction failure present significant learning opportunity much technical knowledge gained comprehensive failure reporting , root cause analysis , corrective action feedback program . without program , virtually impossible establish proper corrective action intelligently decide preventive maintenance action possible . good failure reporting system vital `` retain increase mean-time failure '' portion availability improvement program .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"prudently employ condition-directed task requires entire diagnostic technology still evolving new technique application . technology dedicated following , understanding , contributing area generally referred `` predictive maintenance technology . '' tool comprise predictive maintenance technology follows :",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,preventive maintenance task packaging,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,task consists three major element :,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"task specification . task specification provides complete technical definition direction specific requirement implementing maintenance organization . document , key transition ideal real world , either ( 1 ) detail data measurement evaluation requirement condition-directed task along limiting acceptance criterion ( 2 ) specifies critical requirement must met time-directed overhaul task .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,procedure . procedure basic document guide execution preventive maintenance task . document may one page instruction simple task complex detail precisely preventive maintenance task achieved .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"logistics . logistics entail variety administrative production support activity . typical logistic consideration include tooling , spare part , vendor support , training , document drawing , make/buy decision , test equipment , scheduling , etc . clearly , consideration closely interplay task specification procedure constitute major portion maintenance planning .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"summary , preventive maintenance program created upgraded implementing idea given . support key technology , produce `` task '' `` done '' information .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,reliability centered maintenance ( rcm ),891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"conveyed , objective current preventive maintenance practice preserve equipment operation . recently , resulted little , , consideration certain preventive maintenance action taken priority assigned expenditure preventive maintenance resource . almost without fail , maintenance planning start equipment seek specify quickly possible component necessary keep running .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,rcm another approach repetitive process . basic rcm concept really quite simple might characterized organized engineering common sense . feature define characterize rcm set apart preventive maintenance planning process use today described .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"preserve system function . unlike ingrained notion preventive maintenance performed preserve equipment operation , primary objective rcm preserve system function . although equipment preservation lead ultimately system preservation , initial step rcm process . rcm , expected output known , preserving output function primary task .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"feature enables systematic decision later stage process equipment relates function assume priori `` every item equipment equally important , '' tendency seems pervade current preventive maintenance approach .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"identifies failure mode produce unwanted functional failure . preserving system function , avoiding loss function functional failure next item rcm consideration . functional failure take many form may occur various stage , must considered .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"loss fluid boundary integrity functional failure illustrates point . system loss fluid caused ( 1 ) minor leak may qualitatively defined drip ; ( 2 ) leak defined design basis leak ( loss beyond certain gallon per minute value produce negative effect system function ) ; ( 3 ) total loss boundary integrity , defined catastrophic loss fluid loss function . example , single function could lead three distinct functional failure .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,key failure identification feature identify specific failure mode specific component potentially produce unwanted functional failure .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"enables prioritization failure mode . preserving system function , rcm provides systematic approach deciding priority must assigned budget resource allocation . since functional failure related failure mode diverse function component affect , prioritization failure mode essential .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"allows preventive maintenance task judged applicability effectiveness . feature described help developing specific roadmap , maintenance task priority assigned . potential task must judged ( 1 ) applicability ( i.e. , prevent mitigate failure , detect onset failure , discover hidden failure ) ( 2 ) effectiveness ( i.e. , justify spending resource ) .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"generally , one candidate task judged applicable effective , least expensive task selected . task fails either applicability effectiveness test , run-to failure decision must made .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,cost-benefit consideration . primary force behind invention rcm need develop preventive maintenance strategy could adequately address system availability safety without creating totally impractical cost requirement . figure 2 illustrates success keeping commercial aircraft maintenance cost per flight hour constant late 1960 's early 1980 's .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,table 1 present another way view impact rcm commercial aircraft world .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"two significant point observed data : ( 1 ) dramatic shift reduction costly component overhaul pre-1964 post-1960/1987 period ; ( 2 ) constancy condition-directed task structure . reduction expensive component overhaul , brought run-to-failure decision , made possible design philosophy included double triple structural design redundancy flight-critical function . rcm used take advantage structural design feature preventive maintenance critical run-to-failure decision appropriate .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,constancy condition-directed task structure attributed fact commercial aircraft industry one early user performance diagnostic monitoring preventive maintenance tool . continued successfully apply practice throughout generation newer jet aircraft .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,result indicated figure 2 table 1 led growing interest area nuclear power generation electric utility plant . obvious reason growing interest ( 1 ) control reduction & cost ( 2 ) increase plant availability . indicates cost-reduction benefit rcm dramatically impacted commercial aviation offer similar potential dramatic payoff area complex plant system routinely operated .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"rcm logical approach preventive maintenance rely heuristic process . rcm help making direct deliberate preventive maintenance decision previously possible . also used methodology defining preventive maintenance new system space station . virtually every organization conducted rcm program recognized value system analysis process training ground system engineer . addition , failure scenario developed rcm analysis may used beneficially simulator input plant transient upset condition order anticipate occurrence future .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,"rcm best approach developing preventive maintenance program new system . provides step-by-step approach , prioritizes preventive maintenance task , optimizes repair cost .",891,1994-12-01,jsc
https://llis.nasa.gov/lesson/891,1612,institute preventive maintenance program based upon current reliability-centered maintenance ( rcm ) technique .,891,1994-12-01,jsc
https://llis.nasa.gov/lesson/893,1613,"lesson learned based reliability practice number pd-ed-1229 nasa technical memorandum 4322a , nasa reliability preferred practice design test .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"selection optimum electric motor space flight operation result safe , reliable , effective , efficient , economical electric motor power source space flight . brushless direct current motor provide lightest weight alternative application .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"four principal type electric motor suitable in-space application ; ac induction motor , brush direct current ( bdc ) motor , brushless direct current ( bldc ) motor , stepper motor . table 1 show predominant application type motor .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"generally ac induction motor used constant speed application fixed frequency power source 60 hz 400 hz available spacecraft . typical application fan pump . motor construction consists winding stationary part motor copper shorting bar iron lamination armature . ac voltage applied winding induces current armature rotor , creating magnetic field . field reacts field stationary part motor create torque . motor rugged wear mechanism bearing .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"bdc motor use commutator carbon brush apply current winding motor rotates . bdc motor us wound element rotor permanent magnet attached stationary stator ring . bdc motor , electrically separated motor winding connected commutator ring . current carried spring loaded brush , commutator winding rotor . current winding creates magnetic field , react stator 's permanent magnetic field . magnetic repulsion cause rotor rotate . rotation cause brush make break connection commutator different winding pair . moving magnetic field provides torque necessary rotate motor 's armature .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"bldc motor us electronic commutation control current winding . bldc motor use permanent magnet rotor . bldc motor contains rotor position sensor electronics power input wave form winding sequence proper rotor position . motor efficiency enhanced power loss brush . bldc motor , stator wound electromagnetic coil connected multiphase configuration , provides rotating field , armature consists soft iron core permanent magnet pole . sensing device define rotor position . commutation logic switching electronics convert rotor position information correct excitation stator phase . sensing device include hall-effect transducer , absolute encoders , optical encoders , resolvers . electronic controller separate packaged motor .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"bldc motor preferred bdc motor space environment . bdc motor used , qualification brush motor space environment expensive time consuming . advantage disadvantage two type dc motor listed table 2 3 .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"application give designer intended use could perhaps optimize existing design . no-load speed , stall torque , load point used establish motor torque loadline . knowing load speed available voltage , designer establish initial back emf constant motor torque constant . stall torque combined load point torque help establish motor size . duty cycle , temperature , expected heat sinking used motor size determine temperature rise motor . design optimized meet customer 's requirement .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"since bldc stepper motor predominant motor used aerospace application , expanded listing application requirement shown table 4 .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"stepper motor special case bldc motor . construction identical except contain position sensor . excitation sequentially applied winding , creating rotating field produce torque . advantage simplicity compatibility digital control scheme . disadvantage high continuous power dissipation high ripple torque .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,system designer typically requires motor information listed table 5 .,893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"selection appropriate motor given application permit reliable operation , minimizing weight , power consumption , thermal dissipation requirement .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"failure adhere proven electric motor selection practice could cause shortened mission life , premature cessation component experiment operation , mission failure , extreme case , loss mission life .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"careful attention given specific application electric motor aerospace application selecting motor type . following factor considered electric motor design : application , environment , thermal , efficiency , weight , volume , life , complexity , torque , speed , torque ripple , power source , envelope , duty cycle , controllability . brushless direct current motor proven best all-around type motor aerospace application long life , high torque , high efficiency , low heat dissipation .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/893,1613,"practice used tethered satellite system ( tss ) , solar max mission ( smm ) , infra-red telescope ( irt ) , saturn 1b ( s1b ) , saturn v ( sv ) , skylab , high energy astronomy observatory ( heao ) , lunar roving vehicle ( lrv ) , hubble space telescope ( hst ) , advanced x-ray astrophysics facility ( axaf ) , msfc project .",893,1999-02-01,msfc
https://llis.nasa.gov/lesson/894,1614,"preferred practice design & test . probability failure increased flight due low frequency transient environment . workmanship defect large structure full-up system may go undetected . subject assembly full flight system swept sinusoidal vibration . practice used mariner series , viking , voyager , galileo .",894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,"lesson learned based reliability practice pt-te-1406 nasa technical memorandum 4322a , nasa reliability preferred practice design test .",894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,certain failure normally exposed random vibration . sinusoidal vibration permit greater displacement excitation test item lower frequency .,894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,apply sinusoidal vibration test item sweeping frequency range beginning approximately 10 hz ( ± one octave ) approximately 100 hz ( ± one octave ) . sweep frequency range logarithmic rate ( i.e . delta f/f constant ) . sinusoidal vibration performed fixturing concurrent random vibration .,894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,"sinusoidal vibration employed simulate effect significant flight environment launch transient . transient typically produce dominant loading primary secondary structure many larger subsystem assembly . sinusoidal vibration widespread current method adequately exciting lower frequency dynamic mode -- particularly approximately 40 hz . sweeping log rate 1 octave/minute 6 octaves/minute avoid application excessive fatigue cycle . higher rate near upper limit control system accommodate without experiencing instability . use logarithmic sweep rate advantage nearly equal time spent resonance given q , independent frequency .",894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,sinusoidal vibration level derived following example :,894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,step 2. compute shock spectrum waveform step 1 :,894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,step 3. take data previous flight measurement :,894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,"step 4. combine result step 2 , 3 envelope :",894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,step 5. convert sine amplitude equivalent vs. frequency dividing shock response spectrum envelope step 4 q :,894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,"alternative use swept sine vibration testing currently development address several objection method . particular , problem excessive resonance build-up sinusoidal vibration sweep relative flight transient environment may alleviated following test :",894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,probability failure increased flight due low frequency transient environment . workmanship defect large structure full-up system may go undetected .,894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,subject assembly full-up flight system swept sinusoidal vibration .,894,1999-02-01,jpl
https://llis.nasa.gov/lesson/894,1614,"practice used mariner series , viking , voyager , galileo .",894,1999-02-01,jpl
https://llis.nasa.gov/lesson/895,1615,"involved project developing new control data acquisition system instrument used measure radiation absorption cloud . instrument refitted electronic hardware controlled software developing peer . problem hardware ready 3 month supposed developing software . project tight deadline . able create software simulator test validate many feature software supposed work . course , truly substituted hardware get 50 % way ( depending particular project ) . allowed u complete project schedule . additionally , simulator drove u create truly standalone simulator able demonstrate others instrument interface work together .",895,2000-07-27,grc
https://llis.nasa.gov/lesson/895,1615,"software simulation aid 'better , faster , cheaper ' . used risk management tool risk case meeting schedule .",895,2000-07-27,grc
https://llis.nasa.gov/lesson/895,1615,software simulation used similar situation software developer waiting hardware .,895,2000-07-27,grc
https://llis.nasa.gov/lesson/896,1616,"construction operation aimed improving accommodation improving capability mission critical support facility required periodically . extensive construction effort underway spacecraft operation control center ( socc ) suitland , maryland period immediately preceding launch goes-l spacecraft ( 5/3/00 ) . standard operating procedure socc freeze hardware/software configuration facility 30 day prior launch . on-going construction facility made difficult satisfy requirement without impacting facility construction schedule , effect multiple program .",896,2000-07-18,gsfc
https://llis.nasa.gov/lesson/896,1616,"facility ( construction schedule ) project requirement must maintained fashion minimizes impact . furthermore , collaborative strategy developed minimize conflict must compromise ability meet mission success criterion .",896,2000-07-18,gsfc
https://llis.nasa.gov/lesson/896,1616,"construction activity suspended mission specific support area mission critical facility ( e.g . control center ) 30 day prior launch . insure verified interface preserved support mission operation , mission success criterion . furthermore , configuration management safety requirement dictate cabling exposed construction labeled sign posted potential hazard .",896,2000-07-18,gsfc
https://llis.nasa.gov/lesson/897,1617,"change approved lv/sc icd submitted via interface revision notice ( irn ) document . existing formal approval process requires signature nasa-gsfc ( sc ) , nasa-ksc ( lv ) , lv contractor irn submittals . noticeably absent formal process sc contractor . nasa-gsfc sc contractor informal agreement whereby change reviewed concurrence documented via e-mail correspondence . goes-l `` red team '' review process omission sc contractor formal review/approval process raised question legal/liability issue .",897,2000-07-25,gsfc
https://llis.nasa.gov/lesson/897,1617,formal icd approval process include sc contractor order ensure comprehensive review/accountability party .,897,2000-07-25,gsfc
https://llis.nasa.gov/lesson/897,1617,sc contractor added formal lv/sc icd review/approval process . irn document changed include signature block sc contractor .,897,2000-07-25,gsfc
https://llis.nasa.gov/lesson/898,1618,"mission operation training hst servicing mission , gsfc conduct `` internal '' simulation prepare operation joint integrated simulation entire shuttle operation team . recognized early would tremendous benefit include key jsc position including payload officer support team internal simulation . facilitated early jsc/gsfc team coordination prior joint integrated simulation . also improves realism training modeling interface certain extent modeling normal work task anomaly external either center . sm3a , type training also deemed valuable lead flight director also participated `` internal '' simulation .",898,2000-07-27,gsfc
https://llis.nasa.gov/lesson/898,1618,include key jsc shuttle operation position `` internal '' mission simulation extent possible facilitate early team coordination improve mission readiness .,898,2000-07-27,gsfc
https://llis.nasa.gov/lesson/899,1619,"foreign contributor committed dollar value & found initial cost estimate proposed contribution grossly understated ; consequently partner provided partial delivery contribution , leaving shortfall nasa make .",899,2000-07-31,gsfc
https://llis.nasa.gov/lesson/899,1619,"pi-mode mission foreign partner making hardware contribution , misunderstanding may avoided contribution defined term item service contributed , rather commitment specified resource level .",899,2000-07-31,gsfc
https://llis.nasa.gov/lesson/899,1619,"agreement nasa foreign partner ( e.g. , mous ) describe hardware contributed written contributor accepts development risk rather nasa . hardware item , higher level assembly better , interface tend cleaner .",899,2000-07-31,gsfc
https://llis.nasa.gov/lesson/9,1620,"low flow rate observed shuttle orbiter freon coolant loop temperature radiator panel dropped minus 60 degree farenheit mission . investigation problem revealed system filter clogged teflon particle . origin particle traced krytox fluoropolymer thread lubricant grease used loop assembly . corrective action taken remove , clean , replace system filter , several valve , flow proportioning module , pump assembly .",9,1991-06-13,jsc
https://llis.nasa.gov/lesson/9,1620,use assembly lubricant material suspended particle large pas system filter cause clogging filter reduce flow rate minimum requirement critical spacecraft system .,9,1991-06-13,jsc
https://llis.nasa.gov/lesson/9,1620,"contaminated system component disassembled , cleaned , replaced .",9,1991-06-13,jsc
https://llis.nasa.gov/lesson/90,1621,"personnel scape required portable backup communication . gp-1098 requires using buddy system . also , event loss rf communication , two people must designated observe 's safety dangerous situation . system requires visual contact proximity allows buddy help emergency . communication lost , operation shall terminated immediately resume communication restored .",90,1992-06-18,ksc
https://llis.nasa.gov/lesson/90,1621,loss radio communication scape operation resulted injury personnel .,90,1992-06-18,ksc
https://llis.nasa.gov/lesson/90,1621,ensure personnel involved scape operation backup radio communication system available prior starting scape operation .,90,1992-06-18,ksc
https://llis.nasa.gov/lesson/900,1622,"schedule agreed , closer examination , turned mean something different party expected ; design load presented nasa use designing mission payload wildly conservative & could lead significant cost increase .",900,2000-07-31,gsfc
https://llis.nasa.gov/lesson/900,1622,"pi-mode mission foreign partner making major hardware contribution , reconciliation proposal stage nasa 's partner 's approach setting environmental standard structuring environmental test qa program feature may avoid protracted delay later . good place start definition term , e.g. , preliminary design review may mean thing cnes nasa .",900,2000-07-31,gsfc
https://llis.nasa.gov/lesson/900,1622,"early agreement definition term & environmental standard , test , qa program ; need avoid policy insisting appropriate level insight foreign partner offered contribution ; could significant risk nasa 's investment mission .",900,2000-07-31,gsfc
https://llis.nasa.gov/lesson/901,1623,"two worker donaldson , la plant explosion .. wearing nomex overall . one employee wearing garment ; burn body . second employee wearing cotton short tee shirt ; burn undergarment cover body .",901,2000-07-12,jsc
https://llis.nasa.gov/lesson/901,1623,"second layer protection prevented burn covered area . dupont label manufactured nomex garment nomex natural fiber silk , wool cotton worn undergarmets nomex outer garmnets . victim burn le one half body good chance survival . short sleeve short pant undergarment would provide 50 % protection . long undergarment would provide even additional protection .",901,2000-07-12,jsc
https://llis.nasa.gov/lesson/901,1623,"wear nomex natural fiber cotton , wool silk undergarment nomex outer garment . whenever possible ( low risk heat stress cold weather ) , wear long undergarmets nomex .",901,2000-07-12,jsc
https://llis.nasa.gov/lesson/902,1624,"hydrazine cylinder containing 11 liter hydrazine shipped kennedy space center ( ksc ) . shipping paperwork indicated cylinder contained 1 liter hydrazine . cylinder transported cargo air . although transportation regulation allow cargo air transportation quantity commodity 2.5 liter , cylinder covered department transportation ( dot ) exemption specifically requires either motor vehicle cargo vessel ( boat ) transportation regardless quantity . exemption take precedence general regulation .",902,2000-06-28,ksc
https://llis.nasa.gov/lesson/902,1624,"nasa exemption cylinder authorize transportation , even though constructed material currently material list code regulation acceptance tested . cylinder safe general regulation 's intent , allow variance general regulation . exemption quite often new container enter transportation code . dot exemption may transportation mode restriction . shipping cylinder dot exemption number side cylinder , shipping department personnel must recognize need review term exemption shipping cylinder . shipping department personnel may copy exemption may familiar enough code recognize need copy exemption .",902,2000-06-28,ksc
https://llis.nasa.gov/lesson/902,1624,cylinder storage personnel hand copy dot exemption shipping department part paperwork request shipment . cylinder storage personnel exemption-covered cylinder must access understand requirement exemption . shipping department personnel must trained recognize need review term dot exemption include exemption part shipping documentation .,902,2000-06-28,ksc
https://llis.nasa.gov/lesson/903,1625,"hessi : structural qualification test , sine-burst test shaker table , subjected hessi spacecraft major overtest condition resulted significant structural damage spacecraft . recognize environmental testing carry inherent risk . proactively maintain track mechanical health test facility , upgrade necessary . employ “ canned ” test trending . evaluate critical control system response data real-time vibration testing ( prior sine-burst ) . prior test , perform vibration facility validation test planned test series representative actual test condition . provide self-checks . define test requirement test plan test , ensure test operator adequate data training .",903,2000-05-10,jpl
https://llis.nasa.gov/lesson/903,1625,"high energy spectroscopic imager ( hessi ) spacecraft primary mission objective explore basic physic particle acceleration explosive energy release solar flare . hessi spacecraft scheduled july , 2000 , launch pegasus vehicle part small explorer program ( smex ) . march 21 , 2000 , hessi spacecraft subjected series vibration test jpl part flight certification program . structural qualification test , sine-burst test shaker table , subjected spacecraft major overtest condition resulted significant structural damage spacecraft . incident designated class mishap since damage exceeded $ 1 million .",903,2000-05-10,jpl
https://llis.nasa.gov/lesson/903,1625,sine-burst test quasi-static load simulation technique . shaker table incident well 40 year age . fatigue life characteristic shaker table unknown .,903,2000-05-10,jpl
https://llis.nasa.gov/lesson/903,1625,root cause overtest condition mechanical binding ( `` stiction '' static friction ) slip table granite mass . resulted physical contact portion slip table granite mass caused mechanical failure shaker 's support structure . stiction caused shaker system present highly non-linear gain characteristic control system making impossible controller calculate appropriate forcing function .,903,2000-05-10,jpl
https://llis.nasa.gov/lesson/903,1625,"particular sine-burst leading higher level qualification test . resulting overtest level 10x planned test , 2.5x final qualification level .",903,2000-05-10,jpl
https://llis.nasa.gov/lesson/903,1625,contributing factor identified review board :,903,2000-05-10,jpl
https://llis.nasa.gov/lesson/903,1625,lesson learned/recommendations :,903,2000-05-10,jpl
https://llis.nasa.gov/lesson/904,1626,"selection vcl first essp mission , given cost cap , schedule mission assurance requirement specified initial essp ao 1996. primary focus ao good science , low cost , short schedule , pi led mission . ao minimal mission assurance requirement relied proposer utilize current best internal management practice minimal nasa oversight .",904,2000-07-21,gsfc
https://llis.nasa.gov/lesson/904,1626,"initial cost cap category $ 60m total life cycle cost including launch service 36 month launch readiness low class mission . mission proposed excellent science new technology streamlined experienced management team . formulation phase project management system engineering changed enhanced due inexperience , lack significant infrastructure restricted budget , caused disruption delay formulation phase . addition , instrument interface well defined instrument technology proved difficult develop , well management instrument definition proposed development . pi mode managed mission pi need select established experienced flight project management team infrastructure provide required management function .",904,2000-07-21,gsfc
https://llis.nasa.gov/lesson/904,1626,"second essp ao improved , including putting greater emphasis mission assurance , management technology readiness level . addition , cost cap raised schedule requirement launch readiness lengthened . selection made science also management capability pi 's team readiness implementation .",904,2000-07-21,gsfc
https://llis.nasa.gov/lesson/905,1627,"launch observed advanced high resolution radiometer ( avhrr ) instrument running hotter normal . design call active louver open radiate heat bring instrument baseplate temperature within design limit . review procedure used building spacecraft indicates louver removed thermal vacuum testing reinstalled `` non-flight / temporary mechanical installation '' fit check purpose . connector mated time . subsequent decision made leave louver place notation lack electrical connection made . procedure run prior shipment , used verify mate status every accessible connector spacecraft . connector list . noaa-k satellite flown thermal louver cable disconnected .",905,2000-08-01,gsfc
https://llis.nasa.gov/lesson/906,1628,"launch noaa-15 spacecraft , emi/emc interference affecting science data noted advanced microwave sounding unit ( amsu ) -b data . interference subsequently attributed sar band transmitter due inadequate amsu-b shielding . problem aggravated malfunction spacecraft antenna . fortunately , amsu-b data recoverable ground additional data manipulation processing .",906,2000-01-01,gsfc
https://llis.nasa.gov/lesson/906,1628,see lesson learned .,906,2000-01-01,gsfc
